12,0.830722222222,0.802,0.807166666667
62,0.834611111111,0.805333333333,0.806
199,0.837333333333,0.8035,0.803333333333
508,0.839222222222,0.801,0.802833333333
1062,0.842055555556,0.794,0.796333333333
1990,0.840277777778,0.7925,0.792666666667
7419,0.8045,0.748,0.755666666667
13651,0.793666666667,0.7335,0.737333333333
20006,0.771166666667,0.713833333333,0.723666666667
26160,0.774222222222,0.718,0.7255
