20,0.830166666667,0.806666666667,0.803
30,0.830611111111,0.807,0.803666666667
40,0.830611111111,0.807,0.803666666667
50,0.830777777778,0.807,0.8035
60,0.830944444444,0.806833333333,0.803333333333
70,0.831055555556,0.806833333333,0.8035
80,0.831166666667,0.806666666667,0.8035
90,0.831166666667,0.806666666667,0.8035
100,0.831277777778,0.806166666667,0.8035
110,0.831388888889,0.806166666667,0.803333333333
120,0.831388888889,0.806166666667,0.803333333333
130,0.831388888889,0.806166666667,0.803333333333
140,0.8315,0.806166666667,0.803166666667
150,0.831555555556,0.806166666667,0.803166666667
160,0.831611111111,0.806,0.803
170,0.831611111111,0.806,0.803
180,0.831611111111,0.806,0.803
190,0.831722222222,0.805666666667,0.802333333333
200,0.831944444444,0.805666666667,0.802333333333
210,0.831944444444,0.805666666667,0.802333333333
220,0.831944444444,0.805666666667,0.802333333333
230,0.831944444444,0.805666666667,0.802333333333
240,0.831944444444,0.805666666667,0.802333333333
250,0.832,0.8055,0.802166666667
300,0.832055555556,0.8055,0.8015
350,0.832222222222,0.805333333333,0.801166666667
400,0.832388888889,0.805,0.801
450,0.832388888889,0.805,0.801
500,0.832611111111,0.8045,0.799666666667
550,0.833055555556,0.803333333333,0.799333333333
600,0.833444444444,0.802333333333,0.798
650,0.833666666667,0.802333333333,0.797833333333
700,0.833722222222,0.802333333333,0.797833333333
750,0.833833333333,0.802333333333,0.7975
800,0.834222222222,0.800666666667,0.796333333333
850,0.834555555556,0.8005,0.795833333333
900,0.834611111111,0.8005,0.795833333333
1000,0.834722222222,0.8005,0.795333333333
1250,0.834777777778,0.800333333333,0.7955
1500,0.835388888889,0.8,0.794833333333
1750,0.835944444444,0.8,0.794833333333
2000,0.836444444444,0.799,0.795
2250,0.836555555556,0.799,0.795
2500,0.836777777778,0.799,0.795
2750,0.837,0.798666666667,0.794833333333
3000,0.837333333333,0.797333333333,0.792666666667
3250,0.838833333333,0.794166666667,0.7915
3500,0.839666666667,0.792166666667,0.7895
3750,0.840388888889,0.790666666667,0.788
4000,0.841444444444,0.789,0.787166666667
4250,0.841777777778,0.788333333333,0.785833333333
4500,0.842277777778,0.787333333333,0.784333333333
4750,0.842611111111,0.786333333333,0.784333333333
5000,0.843277777778,0.785666666667,0.783333333333
5250,0.845222222222,0.783333333333,0.782666666667
5500,0.8475,0.780666666667,0.779
5750,0.850833333333,0.777,0.7765
6000,0.851833333333,0.775333333333,0.775166666667
6250,0.856388888889,0.774333333333,0.773
6500,0.863888888889,0.775166666667,0.774
6750,0.867611111111,0.775333333333,0.7735
7000,0.870555555556,0.773666666667,0.770833333333
7250,0.8725,0.773,0.768666666667
7500,0.874888888889,0.77,0.767166666667
7750,0.875777777778,0.769166666667,0.765666666667
8000,0.876055555556,0.7685,0.765166666667
8250,0.876111111111,0.768333333333,0.764833333333
8500,0.878111111111,0.767,0.763666666667
9250,0.844166666667,0.797833333333,0.791833333333
9500,0.844555555556,0.7975,0.791666666667
9750,0.844888888889,0.797166666667,0.791666666667
10000,0.845277777778,0.7965,0.7915
10250,0.845444444444,0.796666666667,0.791333333333
10500,0.845944444444,0.796,0.790833333333
10750,0.846222222222,0.796,0.7905
